item_id,record_id,source_id,stage_owner,severity,status,issue_code,field,observed_value,detail,recommended_action,auto_recheck
ITER|rec-293f49fb3f0df3647b6e3656678a278ef2f1d91f2baa084dc90d5f742c0c1698|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-293f49fb3f0df3647b6e3656678a278ef2f1d91f2baa084dc90d5f742c0c1698,japan-gsj-geochemical-map,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-293f49fb3f0df3647b6e3656678a278ef2f1d91f2baa084dc90d5f742c0c1698|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-293f49fb3f0df3647b6e3656678a278ef2f1d91f2baa084dc90d5f742c0c1698,japan-gsj-geochemical-map,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2a247a6a6c42e2f2d8ff563a23f4d54b4e02f497f4f197e3a12d85b8d184cb54|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2a247a6a6c42e2f2d8ff563a23f4d54b4e02f497f4f197e3a12d85b8d184cb54,foregs-subsoil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2a80e9df5d7fdfa91f25c6745b8b6feec90b33086b4ac4d8096b04863bd0f496|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2a80e9df5d7fdfa91f25c6745b8b6feec90b33086b4ac4d8096b04863bd0f496,foregs-stream-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2b0efcb5d881538c385d98ffa013f89c649dab97dc44b4c6ff964e5ec6633021|CENSORED_OBSERVATION|censored|%3C,rec-2b0efcb5d881538c385d98ffa013f89c649dab97dc44b4c6ff964e5ec6633021,gemstat-open-archive,D2,info,scientific_limit,CENSORED_OBSERVATION,censored,<,这是检出限/定量限约束的删失观测，不等同于零，也不自动视为采集失败。,保留原始 qualifier 与 censoring limit；默认从普通相关和异常筛查中排除，或使用明确的删失统计模型。,false
ITER|rec-2b0efcb5d881538c385d98ffa013f89c649dab97dc44b4c6ff964e5ec6633021|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2b0efcb5d881538c385d98ffa013f89c649dab97dc44b4c6ff964e5ec6633021,gemstat-open-archive,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2b36115e374fe9035fe14266d0f84012c1864f9ed40325be4e6666f2334e4bab|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2b36115e374fe9035fe14266d0f84012c1864f9ed40325be4e6666f2334e4bab,pangaea-north-africa-soil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2ba771961356f87f063ad00826bafe16ace935df6142578b88ce968011f4194e|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2ba771961356f87f063ad00826bafe16ace935df6142578b88ce968011f4194e,foregs-stream-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2c3f342d770a14e8ce111d4a3fac0414c16f968c50a1eff470b2a93238d8916e|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2c3f342d770a14e8ce111d4a3fac0414c16f968c50a1eff470b2a93238d8916e,foregs-stream-water,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2c4cdeb6a53a4490414feb24c368a5fe4c1845c4ec5befea419ecb3e5dbf07b7|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2c4cdeb6a53a4490414feb24c368a5fe4c1845c4ec5befea419ecb3e5dbf07b7,foregs-stream-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2c4f094eac996c15fb97d31f5750e250bf86eb525a03ee87f48ebc4d51166a4c|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-2c4f094eac996c15fb97d31f5750e250bf86eb525a03ee87f48ebc4d51166a4c,japan-gsj-geochemical-map,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-2c4f094eac996c15fb97d31f5750e250bf86eb525a03ee87f48ebc4d51166a4c|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2c4f094eac996c15fb97d31f5750e250bf86eb525a03ee87f48ebc4d51166a4c,japan-gsj-geochemical-map,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2c9187a23112aa6ab38dbe7dbe89b2bb2f30c02e205b73ccd434af5add7ff31d|COORDINATE_UNUSABLE|latitude%2Clongitude|%2C,rec-2c9187a23112aa6ab38dbe7dbe89b2bb2f30c02e205b73ccd434af5add7ff31d,afsis-phase-i-wet-chemistry,D1,error,action_required,COORDINATE_UNUSABLE,"latitude,longitude",",",WGS84 坐标缺失、非数值或超出合法范围，因此不能上图。,从原始来源恢复坐标与 CRS；若只提供区域名称，保留缺失并记录原因，不得填区域质心。,true
ITER|rec-2c9187a23112aa6ab38dbe7dbe89b2bb2f30c02e205b73ccd434af5add7ff31d|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2c9187a23112aa6ab38dbe7dbe89b2bb2f30c02e205b73ccd434af5add7ff31d,afsis-phase-i-wet-chemistry,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2cefb59236050d3f8b9ed91bd2a1e5ffccdd862428f3a8ea3c6e90b337efdfd3|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2cefb59236050d3f8b9ed91bd2a1e5ffccdd862428f3a8ea3c6e90b337efdfd3,foregs-subsoil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2d1f984d90d977e64bcbb78c2e649cc8a1cbf11dd5b1aa754237bc9347d5e715|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2d1f984d90d977e64bcbb78c2e649cc8a1cbf11dd5b1aa754237bc9347d5e715,norway-marchem,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2d2eb3e26bef30a0a5f34fa022b747a67b386a47472d80fdd29c98032e7c56cf|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2d2eb3e26bef30a0a5f34fa022b747a67b386a47472d80fdd29c98032e7c56cf,foregs-stream-water,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2dd32819d516f0d8ac73dcdf9d41c174b73324ffc2b12c7a767941226604f1fd|CENSORED_OBSERVATION|censored|%3C,rec-2dd32819d516f0d8ac73dcdf9d41c174b73324ffc2b12c7a767941226604f1fd,gemstat-open-archive,D2,info,scientific_limit,CENSORED_OBSERVATION,censored,<,这是检出限/定量限约束的删失观测，不等同于零，也不自动视为采集失败。,保留原始 qualifier 与 censoring limit；默认从普通相关和异常筛查中排除，或使用明确的删失统计模型。,false
ITER|rec-2dd32819d516f0d8ac73dcdf9d41c174b73324ffc2b12c7a767941226604f1fd|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2dd32819d516f0d8ac73dcdf9d41c174b73324ffc2b12c7a767941226604f1fd,gemstat-open-archive,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2e44d08df16d6bae715fd42e7097a2abd435909a5684034620e711982858e6ec|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-2e44d08df16d6bae715fd42e7097a2abd435909a5684034620e711982858e6ec,georoc-archaean,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-2e44d08df16d6bae715fd42e7097a2abd435909a5684034620e711982858e6ec|COORDINATE_UNUSABLE|latitude%2Clongitude|%2C,rec-2e44d08df16d6bae715fd42e7097a2abd435909a5684034620e711982858e6ec,georoc-archaean,D1,error,action_required,COORDINATE_UNUSABLE,"latitude,longitude",",",WGS84 坐标缺失、非数值或超出合法范围，因此不能上图。,从原始来源恢复坐标与 CRS；若只提供区域名称，保留缺失并记录原因，不得填区域质心。,true
ITER|rec-2e44d08df16d6bae715fd42e7097a2abd435909a5684034620e711982858e6ec|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2e44d08df16d6bae715fd42e7097a2abd435909a5684034620e711982858e6ec,georoc-archaean,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2e7614a9420433c930495b7e1e3824681917741be262eacb719d2c88d7275c1d|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2e7614a9420433c930495b7e1e3824681917741be262eacb719d2c88d7275c1d,foregs-humus,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-2fc44538f7966b251dd8a58416ebf1005d182995c9edd4ee75babf43afc87f39|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-2fc44538f7966b251dd8a58416ebf1005d182995c9edd4ee75babf43afc87f39,pangaea-north-africa-soil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-3038ee1520fee2721c3599446a3d68595c58d3d5514071612d9640814b29f6d6|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-3038ee1520fee2721c3599446a3d68595c58d3d5514071612d9640814b29f6d6,geotraces-idp2025,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-30a1dd8cfbcc6ef871ad009f6caf96a0075ca9b51adfda46d5ce0444bbc39b24|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-30a1dd8cfbcc6ef871ad009f6caf96a0075ca9b51adfda46d5ce0444bbc39b24,foregs-topsoil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-30e1f90ee0c06b36203e61c127a1554a000b049ee2371827fa79b422c238ae1d|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-30e1f90ee0c06b36203e61c127a1554a000b049ee2371827fa79b422c238ae1d,us-wqp-sacramento-river-arsenic,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-31616c6d06c177e97b6909c770cccde2fb2d75828d6a72072fd44d9e9039c43c|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-31616c6d06c177e97b6909c770cccde2fb2d75828d6a72072fd44d9e9039c43c,norway-marchem,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-31c2cbe87dd5978155a033d450ad578066466b24bfb3816b15c856240d559fe9|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-31c2cbe87dd5978155a033d450ad578066466b24bfb3816b15c856240d559fe9,norway-marchem,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-32c8126a9278d6daae7a65584f9619c58364f7d5d13bdb569dead1c802aef6be|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-32c8126a9278d6daae7a65584f9619c58364f7d5d13bdb569dead1c802aef6be,foregs-humus,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-3342739c6d4eb85d63b6385f85043bf2e6731f2c691167fb33df6ccf900c8a77|CENSORED_OBSERVATION|censored|%3C,rec-3342739c6d4eb85d63b6385f85043bf2e6731f2c691167fb33df6ccf900c8a77,gemstat-open-archive,D2,info,scientific_limit,CENSORED_OBSERVATION,censored,<,这是检出限/定量限约束的删失观测，不等同于零，也不自动视为采集失败。,保留原始 qualifier 与 censoring limit；默认从普通相关和异常筛查中排除，或使用明确的删失统计模型。,false
ITER|rec-3342739c6d4eb85d63b6385f85043bf2e6731f2c691167fb33df6ccf900c8a77|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-3342739c6d4eb85d63b6385f85043bf2e6731f2c691167fb33df6ccf900c8a77,gemstat-open-archive,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-33b454764827453eca26323919da46e5dca1e264621aa14067d2d9a92f6fc75d|CENSORED_OBSERVATION|censored|%3C,rec-33b454764827453eca26323919da46e5dca1e264621aa14067d2d9a92f6fc75d,gemstat-open-archive,D2,info,scientific_limit,CENSORED_OBSERVATION,censored,<,这是检出限/定量限约束的删失观测，不等同于零，也不自动视为采集失败。,保留原始 qualifier 与 censoring limit；默认从普通相关和异常筛查中排除，或使用明确的删失统计模型。,false
ITER|rec-33b454764827453eca26323919da46e5dca1e264621aa14067d2d9a92f6fc75d|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-33b454764827453eca26323919da46e5dca1e264621aa14067d2d9a92f6fc75d,gemstat-open-archive,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-34436ad304982dce48ec48df5d09e906448c4effeb5cc6a325eaa574b08170eb|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-34436ad304982dce48ec48df5d09e906448c4effeb5cc6a325eaa574b08170eb,foregs-stream-water,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-3491f52245b1e473a1bef745713d42ca9b8877db83745d2816c78e2f5418dea8|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-3491f52245b1e473a1bef745713d42ca9b8877db83745d2816c78e2f5418dea8,pangaea-north-africa-soil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-349341fa8b0175acd7213614b783429bef5ddc8b9201a89f02cff07fd044595d|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-349341fa8b0175acd7213614b783429bef5ddc8b9201a89f02cff07fd044595d,foregs-stream-water,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
