cube_version,source_id,medium,element,sample_type,method_scope,region,measurement_basis,observation_count,distinct_sample_count,independent_lineage_count,reported_coordinate_sample_count,valid_coordinate_sample_count,comparable_observation_count,covered_spatial_cells,spatial_grid
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / KOMO,reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / LAKEBA,reported_whole_rock_concentration,14,14,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / LAU ISLANDS,reported_whole_rock_concentration,16,16,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / LOMAIVITI,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / MAGO / MAGO,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / MUNIA,reported_whole_rock_concentration,7,7,1,7,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / NAYAU,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / NGALOA,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / ONO-I-LAU,reported_whole_rock_concentration,14,14,1,14,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / SUVA,reported_whole_rock_concentration,10,10,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / TAVEUNI / TAVEUNI,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / TAVEUNI / TAVEUNI / SOMOSOMO BASALT UNIT,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / THIKOMBIA (CIKOBIA-I-LAU),reported_whole_rock_concentration,6,6,1,6,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / TUVUCA,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VANUA (M)BALAVU,reported_whole_rock_concentration,57,57,1,10,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VANUA (M)BALAVU / YANUYANU,reported_whole_rock_concentration,1,1,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VANUA LEVU,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VANUA LEVU / MONKEY FACE,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VANUA LEVU / NATEWA,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VANUA LEVU / SEATURA,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VANUA LEVU / SUVASUVA,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VATU-I-CAKE,reported_whole_rock_concentration,7,7,1,7,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU,reported_whole_rock_concentration,37,37,1,11,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / DAKADAKA BASALT,reported_whole_rock_concentration,6,6,1,6,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / KALAKA DACITE,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / KAWA FORMATION,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / KOROIMAVUA,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / KOROYANITU,reported_whole_rock_concentration,2,2,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / NACILAU,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / NAKOBALEVU,reported_whole_rock_concentration,1,1,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / NAMOSAU,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / RAKIRAKI,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / SABETO,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / TAVUA,reported_whole_rock_concentration,46,46,1,21,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / TOVA PEAK,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / VATIA,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / VITI LEVU / YAVUNA GROUP,reported_whole_rock_concentration,36,36,1,36,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / YALEWA KALOU / YALEWA KALOU,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / YAQETA,reported_whole_rock_concentration,1,1,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER,reported_whole_rock_concentration,179,179,1,146,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER - SITE 834,reported_whole_rock_concentration,93,78,1,78,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER - SITE 835,reported_whole_rock_concentration,13,12,1,12,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / EASTERN LAU SPREADING CENTER,reported_whole_rock_concentration,144,129,1,126,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / FONUALEI SPREADING CENTER,reported_whole_rock_concentration,98,98,1,97,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / HINE HINA RIDGE,reported_whole_rock_concentration,15,15,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / LAU EXTENSIONAL TRANSFORM ZONE,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / LAU RIDGE,reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / MANGATOLU TRIPLE JUNCTION,reported_whole_rock_concentration,45,45,1,45,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / NORTHEASTERN LAU SPREADING CENTER,reported_whole_rock_concentration,52,52,1,43,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / NORTHERN LAU SPREADING CENTER,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / NORTHWESTERN LAU SPREADING CENTER,reported_whole_rock_concentration,42,42,1,42,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / PEGGY RIDGE,reported_whole_rock_concentration,19,19,1,18,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / ROCHAMBEAU RIDGES,reported_whole_rock_concentration,39,39,1,39,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / LAU BASIN / VALU FA RIDGE,reported_whole_rock_concentration,130,129,1,61,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TOFUA ARC / DREDGE 116,reported_whole_rock_concentration,3,3,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TOFUA ARC / DREDGE 117,reported_whole_rock_concentration,2,2,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA FORE-ARC,reported_whole_rock_concentration,31,31,1,31,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA FORE-ARC / DREDGE 100,reported_whole_rock_concentration,7,7,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA FORE-ARC / DREDGE 99,reported_whole_rock_concentration,8,8,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA FORE-ARC / SITE 841,reported_whole_rock_concentration,38,28,1,28,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / ATA,reported_whole_rock_concentration,21,21,1,21,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / BEQA,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / EUA,reported_whole_rock_concentration,36,36,1,36,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / EUA / YAVUNA GROUP,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / FALCON BANK,reported_whole_rock_concentration,1,1,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / FONUALEI,reported_whole_rock_concentration,28,28,1,28,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / HOME REEF,reported_whole_rock_concentration,1,1,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / HUNGA,reported_whole_rock_concentration,80,80,1,80,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / KAIBU,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / KANACEA,reported_whole_rock_concentration,10,10,1,10,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / KAO,reported_whole_rock_concentration,91,91,1,91,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / KIBOBO,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / KORO / KORO,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / LATE,reported_whole_rock_concentration,44,44,1,44,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / LOMAIVITI,reported_whole_rock_concentration,9,9,1,9,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / LOMAIVITI / NAIRAI,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / MALIMA,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / MANGO,reported_whole_rock_concentration,12,12,1,12,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / METIS SHOAL,reported_whole_rock_concentration,4,4,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / MOCE (MOTHE),reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / NAITAUBA,reported_whole_rock_concentration,9,9,1,9,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / NIUA ISLANDS,reported_whole_rock_concentration,22,22,1,22,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / NIUA-TAFAHI SEAMOUNTS,reported_whole_rock_concentration,14,14,1,14,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / TONGA ISLANDS / NIUAFO^OU (GOODHOPE OR TIN CAN ISLAND),reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
