sample_key,sample_id,source_ids,medium,sample_type,latitude,longitude,coordinate_status,latitude_band,lithology,matched_geologic_unit,geologic_unit_id,sediment_environment,water_body_type,grain_fraction,sample_depth_min_m,sample_depth_max_m,sampled_at_min,sampled_at_max,n_elements,elements,n_records
usgs-conus-soil::C-312378,C-312378,usgs-conus-soil,soil,soil_topsoil,34.2351,-93.622,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312379,C-312379,usgs-conus-soil,soil,soil_topsoil,34.9726,-94.0387,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312381,C-312381,usgs-conus-soil,soil,soil_topsoil,35.5102,-94.3241,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312382,C-312382,usgs-conus-soil,soil,soil_topsoil,34.4876,-92.5351,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312383,C-312383,usgs-conus-soil,soil,soil_topsoil,33.0789,-93.5691,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312384,C-312384,usgs-conus-soil,soil,soil_topsoil,34.9713,-94.165,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312385,C-312385,usgs-conus-soil,soil,soil_topsoil,34.3803,-94.2684,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312386,C-312386,usgs-conus-soil,soil,soil_topsoil,35.9075,-94.0986,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312387,C-312387,usgs-conus-soil,soil,soil_topsoil,36.2949,-90.8774,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312388,C-312388,usgs-conus-soil,soil,soil_topsoil,34.8762,-90.8773,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312389,C-312389,usgs-conus-soil,soil,soil_topsoil,34.2814,-94.4383,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312392,C-312392,usgs-conus-soil,soil,soil_topsoil,35.9489,-91.1918,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312393,C-312393,usgs-conus-soil,soil,soil_topsoil,36.0509,-90.4386,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312394,C-312394,usgs-conus-soil,soil,soil_topsoil,35.1819,-92.3437,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312395,C-312395,usgs-conus-soil,soil,soil_topsoil,36.3082,-92.4789,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312396,C-312396,usgs-conus-soil,soil,soil_topsoil,33.6536,-94.2892,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312398,C-312398,usgs-conus-soil,soil,soil_topsoil,36.3915,-90.3951,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312399,C-312399,usgs-conus-soil,soil,soil_topsoil,36.2184,-92.9668,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312400,C-312400,usgs-conus-soil,soil,soil_topsoil,34.1693,-93.627,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312401,C-312401,usgs-conus-soil,soil,soil_topsoil,34.9178,-91.6391,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312402,C-312402,usgs-conus-soil,soil,soil_topsoil,34.2266,-92.4271,canonical_wgs84,subtropical,,GLiM:5:sm,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312404,C-312404,usgs-conus-soil,soil,soil_topsoil,36.2067,-91.5655,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312405,C-312405,usgs-conus-soil,soil,soil_topsoil,34.3118,-93.3308,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312406,C-312406,usgs-conus-soil,soil,soil_topsoil,33.3593,-93.877,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312407,C-312407,usgs-conus-soil,soil,soil_topsoil,34.5287,-93.1894,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312408,C-312408,usgs-conus-soil,soil,soil_topsoil,33.7001,-92.8183,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312409,C-312409,usgs-conus-soil,soil,soil_topsoil,35.7335,-90.6424,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312410,C-312410,usgs-conus-soil,soil,soil_topsoil,35.3829,-93.2831,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312411,C-312411,usgs-conus-soil,soil,soil_topsoil,34.7262,-92.7387,canonical_wgs84,subtropical,,GLiM:5:sm,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312414,C-312414,usgs-conus-soil,soil,soil_a_horizon,33.8135,-94.0501,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312415,C-312415,usgs-conus-soil,soil,soil_a_horizon,35.8657,-90.245,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312416,C-312416,usgs-conus-soil,soil,soil_a_horizon,36.2036,-94.0901,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312417,C-312417,usgs-conus-soil,soil,soil_a_horizon,36.4643,-90.8315,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312418,C-312418,usgs-conus-soil,soil,soil_a_horizon,34.0539,-94.0363,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.08,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312420,C-312420,usgs-conus-soil,soil,soil_a_horizon,35.9428,-91.565,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.08,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312421,C-312421,usgs-conus-soil,soil,soil_a_horizon,36.3098,-93.373,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.2,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312422,C-312422,usgs-conus-soil,soil,soil_a_horizon,36.4789,-91.6528,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.03,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312423,C-312423,usgs-conus-soil,soil,soil_a_horizon,33.8287,-93.3677,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312424,C-312424,usgs-conus-soil,soil,soil_a_horizon,35.5613,-93.9153,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312425,C-312425,usgs-conus-soil,soil,soil_a_horizon,35.085,-93.4069,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.1,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312426,C-312426,usgs-conus-soil,soil,soil_a_horizon,36.4582,-94.3851,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312428,C-312428,usgs-conus-soil,soil,soil_a_horizon,35.5779,-92.1308,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312429,C-312429,usgs-conus-soil,soil,soil_a_horizon,36.3851,-93.6828,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312430,C-312430,usgs-conus-soil,soil,soil_a_horizon,34.9823,-92.8768,canonical_wgs84,subtropical,,GLiM:5:sm,,,,<2 mm,0.0,0.1,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312433,C-312433,usgs-conus-soil,soil,soil_a_horizon,35.4685,-90.4141,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.2,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312434,C-312434,usgs-conus-soil,soil,soil_a_horizon,35.0471,-90.4446,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.08,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312435,C-312435,usgs-conus-soil,soil,soil_a_horizon,36.0753,-92.5572,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312436,C-312436,usgs-conus-soil,soil,soil_a_horizon,35.0649,-93.3922,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.1,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312437,C-312437,usgs-conus-soil,soil,soil_a_horizon,34.9936,-91.7811,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312438,C-312438,usgs-conus-soil,soil,soil_a_horizon,34.6569,-94.0804,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312439,C-312439,usgs-conus-soil,soil,soil_a_horizon,35.1942,-91.0489,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.15,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312441,C-312441,usgs-conus-soil,soil,soil_a_horizon,35.3977,-91.551,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312442,C-312442,usgs-conus-soil,soil,soil_a_horizon,35.3006,-91.1102,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312443,C-312443,usgs-conus-soil,soil,soil_a_horizon,35.3237,-90.5832,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.2,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312444,C-312444,usgs-conus-soil,soil,soil_a_horizon,35.392,-92.7142,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.08,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312445,C-312445,usgs-conus-soil,soil,soil_a_horizon,36.2553,-92.7958,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312446,C-312446,usgs-conus-soil,soil,soil_a_horizon,35.7546,-92.9821,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312447,C-312447,usgs-conus-soil,soil,soil_a_horizon,33.4986,-93.6927,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312449,C-312449,usgs-conus-soil,soil,soil_a_horizon,33.7615,-94.421,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.08,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312450,C-312450,usgs-conus-soil,soil,soil_a_horizon,35.6361,-92.3712,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.1,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312451,C-312451,usgs-conus-soil,soil,soil_a_horizon,33.4742,-92.9776,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312452,C-312452,usgs-conus-soil,soil,soil_a_horizon,35.9111,-90.7026,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312455,C-312455,usgs-conus-soil,soil,soil_a_horizon,34.8646,-91.5232,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312456,C-312456,usgs-conus-soil,soil,soil_a_horizon,34.5482,-93.8729,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312458,C-312458,usgs-conus-soil,soil,soil_a_horizon,35.5482,-91.5798,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312459,C-312459,usgs-conus-soil,soil,soil_a_horizon,35.508,-93.6489,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312460,C-312460,usgs-conus-soil,soil,soil_a_horizon,35.6682,-92.1279,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312461,C-312461,usgs-conus-soil,soil,soil_a_horizon,36.4064,-91.875,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312462,C-312462,usgs-conus-soil,soil,soil_a_horizon,33.0673,-92.9331,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312463,C-312463,usgs-conus-soil,soil,soil_a_horizon,34.2351,-93.622,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312464,C-312464,usgs-conus-soil,soil,soil_a_horizon,34.9726,-94.0387,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312466,C-312466,usgs-conus-soil,soil,soil_a_horizon,35.5102,-94.3241,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312467,C-312467,usgs-conus-soil,soil,soil_a_horizon,34.4876,-92.5351,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.15,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312468,C-312468,usgs-conus-soil,soil,soil_a_horizon,33.0789,-93.5691,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312469,C-312469,usgs-conus-soil,soil,soil_a_horizon,34.9713,-94.165,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312470,C-312470,usgs-conus-soil,soil,soil_a_horizon,34.3803,-94.2684,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.08,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312471,C-312471,usgs-conus-soil,soil,soil_a_horizon,35.9075,-94.0986,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312472,C-312472,usgs-conus-soil,soil,soil_a_horizon,36.2949,-90.8774,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312473,C-312473,usgs-conus-soil,soil,soil_a_horizon,34.8762,-90.8773,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312474,C-312474,usgs-conus-soil,soil,soil_a_horizon,34.2814,-94.4383,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312477,C-312477,usgs-conus-soil,soil,soil_a_horizon,35.9489,-91.1918,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.08,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312478,C-312478,usgs-conus-soil,soil,soil_a_horizon,36.0509,-90.4386,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312479,C-312479,usgs-conus-soil,soil,soil_a_horizon,35.1819,-92.3437,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.15,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312480,C-312480,usgs-conus-soil,soil,soil_a_horizon,36.3082,-92.4789,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312481,C-312481,usgs-conus-soil,soil,soil_a_horizon,33.6536,-94.2892,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312483,C-312483,usgs-conus-soil,soil,soil_a_horizon,36.3915,-90.3951,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312484,C-312484,usgs-conus-soil,soil,soil_a_horizon,36.2184,-92.9668,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312485,C-312485,usgs-conus-soil,soil,soil_a_horizon,34.1693,-93.627,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.1,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312486,C-312486,usgs-conus-soil,soil,soil_a_horizon,34.9178,-91.6391,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.08,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312487,C-312487,usgs-conus-soil,soil,soil_a_horizon,34.2266,-92.4271,canonical_wgs84,subtropical,,GLiM:5:sm,,,,<2 mm,0.0,0.2,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312489,C-312489,usgs-conus-soil,soil,soil_a_horizon,36.2067,-91.5655,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312490,C-312490,usgs-conus-soil,soil,soil_a_horizon,34.3118,-93.3308,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.1,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312491,C-312491,usgs-conus-soil,soil,soil_a_horizon,33.3593,-93.877,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312492,C-312492,usgs-conus-soil,soil,soil_a_horizon,34.5287,-93.1894,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.08,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312493,C-312493,usgs-conus-soil,soil,soil_a_horizon,33.7001,-92.8183,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.1,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312494,C-312494,usgs-conus-soil,soil,soil_a_horizon,35.7335,-90.6424,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.15,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312495,C-312495,usgs-conus-soil,soil,soil_a_horizon,35.3829,-93.2831,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.1,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312496,C-312496,usgs-conus-soil,soil,soil_a_horizon,34.7262,-92.7387,canonical_wgs84,subtropical,,GLiM:5:sm,,,,<2 mm,0.0,0.08,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312499,C-312499,usgs-conus-soil,soil,soil_c_horizon,33.8135,-94.0501,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.8,1.0,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312500,C-312500,usgs-conus-soil,soil,soil_c_horizon,35.8657,-90.245,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.8,1.0,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312501,C-312501,usgs-conus-soil,soil,soil_c_horizon,36.2036,-94.0901,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.5,0.6,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312502,C-312502,usgs-conus-soil,soil,soil_c_horizon,36.4643,-90.8315,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.7,1.0,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312503,C-312503,usgs-conus-soil,soil,soil_c_horizon,34.0539,-94.0363,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.8,1.0,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312505,C-312505,usgs-conus-soil,soil,soil_c_horizon,35.9428,-91.565,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.2,0.25,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312506,C-312506,usgs-conus-soil,soil,soil_c_horizon,36.3098,-93.373,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.8,1.0,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312507,C-312507,usgs-conus-soil,soil,soil_c_horizon,36.4789,-91.6528,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.25,0.4,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312508,C-312508,usgs-conus-soil,soil,soil_c_horizon,33.8287,-93.3677,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.3,0.4,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312509,C-312509,usgs-conus-soil,soil,soil_c_horizon,35.5613,-93.9153,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.7,0.9,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312510,C-312510,usgs-conus-soil,soil,soil_c_horizon,35.085,-93.4069,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.8,1.0,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312511,C-312511,usgs-conus-soil,soil,soil_c_horizon,36.4582,-94.3851,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.05,0.1,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312513,C-312513,usgs-conus-soil,soil,soil_c_horizon,35.5779,-92.1308,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.2,0.3,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312514,C-312514,usgs-conus-soil,soil,soil_c_horizon,36.3851,-93.6828,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.1,0.2,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
